t, t_stamp
  0.4000,           63808.5852,      34, 1 ,     1.409061,     0.998909,     1.089053,     1.022516,    -0.505153,     1.084282,     4.598060,     2.364301,
  0.4050,           63808.5863,      34, 1 ,     1.406984,     0.998888,     1.090451,     1.023924,    -0.504838,     1.085270,     4.601997,     2.368689,
  0.4100,           63808.5874,      34, 1 ,     1.404866,     0.998867,     1.091849,     1.025334,    -0.504515,     1.086259,     4.605940,     2.373063,
  0.4150,           63808.5882,      34, 1 ,     1.402709,     0.998846,     1.093246,     1.026746,    -0.504183,     1.087249,     4.609890,     2.377424,
  0.4200,           63808.5894,      34, 1 ,     1.400511,     0.998825,     1.094643,     1.028159,    -0.503843,     1.088240,     4.613845,     2.381771,
  0.4250,           63808.5901,      34, 1 ,     1.398275,     0.998804,     1.096040,     1.029575,    -0.503496,     1.089233,     4.617806,     2.386106,
  0.4300,           63808.5909,      34, 1 ,     1.395999,     0.998783,     1.097437,     1.030992,    -0.503140,     1.090226,     4.621774,     2.390429,
  0.4350,           63808.5916,      34, 1 ,     1.393683,     0.998763,     1.098833,     1.032411,    -0.502776,     1.091220,     4.625746,     2.394741,
  0.4400,           63808.5923,      34, 1 ,     1.391328,     0.998742,     1.100230,     1.033832,    -0.502404,     1.092215,     4.629725,     2.399042,
  0.4450,           63808.5930,      34, 1 ,     1.388935,     0.998721,     1.101626,     1.035255,    -0.502025,     1.093211,     4.633708,     2.403333,
  0.4500,           63808.5936,      34, 1 ,     1.386503,     0.998701,     1.103021,     1.036680,    -0.501637,     1.094208,     4.637697,     2.407614,
  0.4550,           63808.5945,      34, 1 ,     1.384032,     0.998681,     1.104417,     1.038106,    -0.501241,     1.095206,     4.641691,     2.411886,
  0.4600,           63808.5953,      34, 1 ,     1.381522,     0.998660,     1.105813,     1.039534,    -0.500838,     1.096205,     4.645690,     2.416150,
  0.4650,           63808.5977,      34, 1 ,     1.378975,     0.998640,     1.107208,     1.040963,    -0.500427,     1.097204,     4.649694,     2.420406,
  0.4700,           63808.5984,      34, 1 ,     1.376390,     0.998620,     1.108603,     1.042395,    -0.500008,     1.098205,     4.653702,     2.424656,
  0.4750,           63808.5993,      34, 1 ,     1.373767,     0.998600,     1.109998,     1.043827,    -0.499582,     1.099206,     4.657714,     2.428899,
  0.4800,           63808.6005,      34, 1 ,     1.371106,     0.998581,     1.111393,     1.045262,    -0.499148,     1.100208,     4.661731,     2.433136,
  0.4850,           63808.6012,      34, 1 ,     1.368409,     0.998561,     1.112788,     1.046698,    -0.498706,     1.101211,     4.665752,     2.437369,
  0.4900,           63808.6022,      34, 1 ,     1.365675,     0.998542,     1.114182,     1.048135,    -0.498257,     1.102214,     4.669776,     2.441598,
  0.4950,           63808.6033,      34, 1 ,     1.362904,     0.998522,     1.115577,     1.049574,    -0.497801,     1.103218,     4.673804,     2.445823,
  0.5000,           63808.6043,      34, 1 ,     1.360097,     0.998503,     1.116971,     1.051015,    -0.497338,     1.104223,     4.677836,     2.450046,
  0.5050,           63808.6052,      34, 1 ,     1.357254,     0.998484,     1.118365,     1.052457,    -0.496867,     1.105228,     4.681871,     2.454267,
  0.5100,           63808.6066,      34, 1 ,     1.354376,     0.998466,     1.119759,     1.053900,    -0.496389,     1.106234,     4.685909,     2.458486,
  0.5150,           63808.6075,      34, 1 ,     1.351462,     0.998447,     1.121153,     1.055344,    -0.495905,     1.107241,     4.689949,     2.462705,
  0.5200,           63808.6084,      34, 1 ,     1.348514,     0.998429,     1.122547,     1.056790,    -0.495414,     1.108248,     4.693993,     2.466925,
  0.5250,           63808.6094,      34, 1 ,     1.345532,     0.998411,     1.123941,     1.058237,    -0.494916,     1.109256,     4.698038,     2.471146,
  0.5300,           63808.6103,      34, 1 ,     1.342515,     0.998393,     1.125335,     1.059686,    -0.494411,     1.110265,     4.702086,     2.475369,
  0.5350,           63808.6113,      34, 1 ,     1.339464,     0.998375,     1.126728,     1.061135,    -0.493900,     1.111273,     4.706137,     2.479595,
  0.5400,           63808.6121,      34, 1 ,     1.336381,     0.998357,     1.128122,     1.062585,    -0.493382,     1.112283,     4.710188,     2.483824,
  0.5450,           63808.6155,      34, 1 ,     1.333264,     0.998340,     1.129515,     1.064037,    -0.492859,     1.113292,     4.714242,     2.488058,
  0.5500,           63808.6162,      34, 1 ,     1.330115,     0.998323,     1.130908,     1.065489,    -0.492329,     1.114303,     4.718297,     2.492297,
  0.5550,           63808.6176,      34, 1 ,     1.326934,     0.998306,     1.132301,     1.066943,    -0.491793,     1.115313,     4.722353,     2.496543,
  0.5600,           63808.6185,      34, 1 ,     1.323721,     0.998290,     1.133694,     1.068397,    -0.491252,     1.116324,     4.726411,     2.500795,
  0.5650,           63808.6193,      34, 1 ,     1.320478,     0.998273,     1.135087,     1.069852,    -0.490705,     1.117335,     4.730469,     2.505055,
  0.5700,           63808.6207,      34, 1 ,     1.317203,     0.998257,     1.136480,     1.071308,    -0.490152,     1.118347,     4.734527,     2.509323,
  0.5750,           63808.6219,      34, 1 ,     1.313898,     0.998241,     1.137872,     1.072765,    -0.489595,     1.119359,     4.738587,     2.513601,
  0.5800,           63808.6228,      34, 1 ,     1.310564,     0.998226,     1.139265,     1.074222,    -0.489032,     1.120371,     4.742646,     2.517889,
  0.5850,           63808.6238,      34, 1 ,     1.307200,     0.998210,     1.140657,     1.075680,    -0.488464,     1.121383,     4.746705,     2.522188,
  0.5900,           63808.6247,      34, 1 ,     1.303807,     0.998195,     1.142049,     1.077139,    -0.487891,     1.122396,     4.750765,     2.526499,
  0.5950,           63808.6255,      34, 1 ,     1.300386,     0.998180,     1.143441,     1.078598,    -0.487314,     1.123409,     4.754824,     2.530823,
  0.6000,           63808.6267,      34, 1 ,     1.296937,     0.998166,     1.144833,     1.080057,    -0.486732,     1.124422,     4.758882,     2.535160,
  0.6050,           63808.6275,      34, 1 ,     1.293461,     0.998151,     1.146225,     1.081517,    -0.486146,     1.125435,     4.762940,     2.539511,
  0.6100,           63808.6286,      34, 1 ,     1.289957,     0.998137,     1.147616,     1.082977,    -0.485557,     1.126449,     4.766997,     2.543878,
  0.6150,           63808.6294,      34, 1 ,     1.286428,     0.998123,     1.149007,     1.084438,    -0.484963,     1.127462,     4.771053,     2.548260,
  0.6200,           63808.6306,      34, 1 ,     1.282872,     0.998110,     1.150398,     1.085898,    -0.484365,     1.128476,     4.775107,     2.552660,
  0.6250,           63808.6314,      34, 1 ,     1.279291,     0.998096,     1.151789,     1.087359,    -0.483765,     1.129489,     4.779161,     2.557077,
  0.6300,           63808.6322,      34, 1 ,     1.275684,     0.998083,     1.153179,     1.088819,    -0.483161,     1.130503,     4.783212,     2.561512,
  0.6350,           63808.6329,      34, 1 ,     1.272054,     0.998070,     1.154570,     1.090280,    -0.482554,     1.131517,     4.787262,     2.565966,
  0.6400,           63808.6338,      34, 1 ,     1.268399,     0.998058,     1.155960,     1.091741,    -0.481944,     1.132531,     4.791310,     2.570441,
  0.6450,           63808.6348,      34, 1 ,     1.264721,     0.998046,     1.157350,     1.093201,    -0.481332,     1.133545,     4.795357,     2.574936,
  0.6500,           63808.6360,      34, 1 ,     1.261020,     0.998034,     1.158739,     1.094661,    -0.480718,     1.134559,     4.799400,     2.579452,
  0.6550,           63808.6368,      34, 1 ,     1.257297,     0.998022,     1.160128,     1.096121,    -0.480101,     1.135572,     4.803442,     2.583991,
  0.6600,           63808.6379,      34, 1 ,     1.253552,     0.998010,     1.161517,     1.097581,    -0.479483,     1.136586,     4.807481,     2.588553,
  0.6650,           63808.6391,      34, 1 ,     1.249785,     0.997999,     1.162906,     1.099040,    -0.478863,     1.137600,     4.811517,     2.593138,
  0.6700,           63808.6400,      34, 1 ,     1.245997,     0.997988,     1.164294,     1.100499,    -0.478241,     1.138614,     4.815551,     2.597748,
  0.6750,           63808.6409,      34, 1 ,     1.242189,     0.997977,     1.165681,     1.101957,    -0.477619,     1.139628,     4.819582,     2.602383,
  0.6800,           63808.6418,      34, 1 ,     1.238361,     0.997967,     1.167069,     1.103415,    -0.476995,     1.140641,     4.823609,     2.607044,
  0.6850,           63808.7942,      34, 1 ,     1.234514,     0.997957,     1.168456,     1.104872,    -0.476371,     1.141655,     4.827634,     2.611732,
  0.6900,           63808.7988,      34, 1 ,     1.230647,     0.997947,     1.169842,     1.106328,    -0.475747,     1.142668,     4.831655,     2.616447,
  0.6950,           63808.8066,      34, 1 ,     1.226762,     0.997937,     1.171228,     1.107783,    -0.475122,     1.143682,     4.835673,     2.621189,
  0.7000,           63808.8135,      34, 1 ,     1.222860,     0.997928,     1.172614,     1.109238,    -0.474498,     1.144695,     4.839687,     2.625960,
  0.7050,           63808.8183,      34, 1 ,     1.218939,     0.997919,     1.173999,     1.110691,    -0.473874,     1.145708,     4.843698,     2.630761,
  0.7100,           63808.8231,      34, 1 ,     1.215002,     0.997910,     1.175384,     1.112144,    -0.473250,     1.146721,     4.847704,     2.635591,
